Date,Revenue ($),Daily Active Users (DAU),New Registrations,Revenue_Lag1,DAU_Lag1,New_Registrations_Lag1,Revenue_MA4,DAU_MA4,New_Registrations_MA4
2019-12-08,4474552.258629889,339040.03832983546,33627.32894276973,4121106.6615636656,889714.7763673423,75404.89447893274,3600329.9007360395,508292.6388522968,45180.998099771954
2019-12-15,2800833.7822070564,216563.42915452376,13418.054635453049,4474552.258629889,339040.03832983546,33627.32894276973,3662354.8590391777,406914.0993774202,33023.49144513112
2019-12-22,3688261.4307042705,899873.2718820794,51393.98383528935,2800833.7822070564,216563.42915452376,13418.054635453049,3771188.5332762203,586297.8789334453,43461.065473111215
2019-12-29,3261781.713262043,960086.3484067781,53831.318582421794,3688261.4307042705,899873.2718820794,51393.98383528935,3556357.2962008147,603890.7719433042,38067.67149898348
2020-01-05,4439828.795629206,875914.8555389056,57077.90313045582,3261781.713262043,960086.3484067781,53831.318582421794,3547676.430450644,738109.4762455717,43930.315045905
2020-01-12,4184237.846271417,828564.4672523902,45614.371791025624,4439828.795629206,875914.8555389056,57077.90313045582,3893527.4464667337,891109.7357700383,51979.39433479815
2020-01-19,4176657.4094222756,689717.7825751195,58355.688417630794,4184237.846271417,828564.4672523902,45614.371791025624,4015626.4411462354,838570.8634432984,53719.82048038351
2020-01-26,3437386.319589941,595771.6335482254,31644.16599384146,4176657.4094222756,689717.7825751195,58355.688417630794,4059527.5927282097,747492.1847286602,48173.03233323843
2020-02-02,3329639.0046753306,178288.08392026913,13455.598952734048,3437386.319589941,595771.6335482254,31644.16599384146,3781980.144989741,573085.4918240011,37267.45628880798
2020-02-09,3046814.1438614125,467607.8917636288,46683.56031606305,3329639.0046753306,178288.08392026913,13455.598952734048,3497624.21938724,482846.34795181075,37534.75342006734
2020-02-16,2612750.9933018545,435419.66531108256,39491.91638162825,3046814.1438614125,467607.8917636288,46683.56031606305,3106647.6153571345,419271.8186358015,32818.810411066705
2020-02-23,4229444.752510106,333778.4053842936,26956.268421923065,2612750.9933018545,435419.66531108256,39491.91638162825,3304662.223587176,353773.51159481856,31646.836018087102
2020-03-01,4125802.018260155,751078.1023197265,49054.924532434,4229444.752510106,333778.4053842936,26956.268421923065,3503702.976983382,496971.0161946829,40546.667413012095
2020-03-08,4499435.346572261,546288.1615708937,44355.75354951941,4125802.018260155,751078.1023197265,49054.924532434,3866858.277661094,516641.0836464991,39964.71572137618
2020-03-15,4493273.674147811,172941.59431688313,13204.449267843409,4499435.346572261,546288.1615708937,44355.75354951941,4336988.947872583,451021.5658979493,33392.84894292997
2020-03-22,3610863.411205255,298164.8817548302,21260.39917651004,4493273.674147811,172941.59431688313,13204.449267843409,4182343.6125463704,442118.18499058334,31968.88163157671
2020-03-29,4037974.8303610208,714932.8872936363,40419.10171678731,3610863.411205255,298164.8817548302,21260.39917651004,4160386.815571587,433081.88123406086,29809.92592766504
2020-04-05,4389531.459764856,168517.77354127017,15896.317095294937,4037974.8303610208,714932.8872936363,40419.10171678731,4132910.8438697355,338639.28422665497,22695.066814108923
2020-04-12,4199294.781354823,866086.2226438918,62781.925507238026,4389531.459764856,168517.77354127017,15896.317095294937,4059416.1206714883,511925.4413084071,35089.43587395758
2020-04-19,2994696.203486395,545631.8743125768,32591.206011038128,4199294.781354823,866086.2226438918,62781.925507238026,3905374.3187417737,573792.1894478437,37922.137582589596
2020-04-26,3401088.270620187,532527.9195939832,36418.502081395,2994696.203486395,545631.8743125768,32591.206011038128,3746152.678806565,528190.9475229305,36921.987673741525
2020-05-03,2758318.83030299,633167.0061935658,44769.01508889944,3401088.270620187,532527.9195939832,36418.502081395,3338349.521441099,644353.2556860044,44140.16217214265
2020-05-10,4408102.054517444,842212.8693326343,76958.79674197508,2758318.83030299,633167.0061935658,44769.01508889944,3390551.339731754,638384.9173581899,47684.37998082691
2020-05-17,3712349.2689017598,413028.28711197374,35801.58890579807,4408102.054517444,842212.8693326343,76958.79674197508,3569964.606085595,605234.0205580392,48486.975704516895
2020-05-24,2957285.6110069253,710214.5373031572,62829.3028192848,3712349.2689017598,413028.28711197374,35801.58890579807,3459013.9411822795,649655.6749853326,55089.675888989346
2020-05-31,3843401.3688117135,609158.767596212,30793.927952029735,2957285.6110069253,710214.5373031572,62829.3028192848,3730284.5758094606,643653.6153359943,51595.90410477192
2020-06-07,3736256.4809157914,340325.4431524792,24097.66185013413,3843401.3688117135,609158.767596212,30793.927952029735,3562323.1824090476,518181.7587909555,38380.620381811685
2020-06-14,3216325.4360656813,890766.9877196422,65976.62338641532,3736256.4809157914,340325.4431524792,24097.66185013413,3438317.224200028,637616.4339428726,45924.379001965994
2020-06-21,2727115.184399258,817683.4194462353,41668.83129929355,3216325.4360656813,890766.9877196422,65976.62338641532,3380774.617548111,664483.6544786422,40634.261121968186
2020-06-28,3843146.3911855994,692606.6511925829,43627.75038185403,2727115.184399258,817683.4194462353,41668.83129929355,3380710.8731415826,685345.6253777349,43842.71672942425
2020-07-05,3540615.4018075867,865523.5561848177,76178.6153812307,3843146.3911855994,692606.6511925829,43627.75038185403,3331800.603364531,816645.1536358196,56862.9551121984
2020-07-12,4044636.783471279,880564.7808638221,50064.93794216907,3540615.4018075867,865523.5561848177,76178.6153812307,3538878.4402159303,814094.6019218644,52885.033751136834
2020-07-19,3540327.0022239867,737526.6790435313,56616.60912760588,4044636.783471279,880564.7808638221,50064.93794216907,3742181.3946721125,794055.4168211885,56621.97820821492
2020-07-26,4204363.0006370805,853311.9955273048,51847.31671897727,3540327.0022239867,737526.6790435313,56616.60912760588,3832485.547034983,834231.7529048689,58676.86979249573
2020-08-02,3603813.677548971,727724.3155023552,36827.24489667204,4204363.0006370805,853311.9955273048,51847.31671897727,3848285.1159703294,799781.9427342534,48839.027171356065
2020-08-09,3621875.9430707726,712126.6945842704,44194.634565677,3603813.677548971,727724.3155023552,36827.24489667204,3742594.905870203,757672.4211643653,47371.45132723304
2020-08-16,4253307.20531669,656750.2403936659,64882.77817623565,3621875.9430707726,712126.6945842704,44194.634565677,3920839.9566433784,737478.311501899,49437.99358939049
2020-08-23,3306965.732424794,777444.9756018771,70029.79879968736,4253307.20531669,656750.2403936659,64882.77817623565,3696490.6395903067,718511.5565205421,53983.61410956801
2020-08-30,2768030.4569012816,242744.59476376633,23783.831921712517,3306965.732424794,777444.9756018771,70029.79879968736,3487544.8344283844,597266.6263358948,50722.76086582813
2020-09-06,2557565.352626678,892783.6832790356,66416.5906759093,2768030.4569012816,242744.59476376633,23783.831921712517,3221467.1868173606,642430.8735095861,56278.24989338621
2020-09-13,4010274.511347238,884659.1749707088,49086.91549785854,2557565.352626678,892783.6832790356,66416.5906759093,3160709.013324998,699408.1071538469,52329.28422379193
2020-09-20,3740619.1027069297,126322.55473110323,9777.109863370497,4010274.511347238,884659.1749707088,49086.91549785854,3269122.355895532,536627.5019361534,37266.11198971272
2020-09-27,3908159.5361984475,843235.0755082864,61319.09907626044,3740619.1027069297,126322.55473110323,9777.109863370497,3554154.6257198234,686750.1221222834,46649.9287783497
2020-10-04,2925928.3230178216,215982.88072610067,19917.477790884474,3908159.5361984475,843235.0755082864,61319.09907626044,3646245.368317609,517549.9214840497,35025.15055709349
2020-10-11,2772742.9511735393,401606.9688332277,22049.88083986642,2925928.3230178216,215982.88072610067,19917.477790884474,3336862.4782741847,396786.8699496795,28265.891892595457
2020-10-18,2529089.331335764,769157.430662447,57234.586457891484,2772742.9511735393,401606.9688332277,22049.88083986642,3033980.0354313934,557495.5889325154,40130.261041225705
2020-10-25,3201175.117613194,244683.90644347738,14069.919993871446,2529089.331335764,769157.430662447,57234.586457891484,2857233.9307850795,407857.79666631314,28317.966270628458
2020-11-01,3679835.373709266,836170.321707156,55382.73479726933,3201175.117613194,244683.90644347738,14069.919993871446,3045710.693457941,562904.656911577,37184.28052222467
2020-11-08,3284488.0901994645,848920.7601619677,73743.92454044128,3679835.373709266,836170.321707156,55382.73479726933,3173646.9782144222,674733.1047437619,50107.791447368385
2020-11-15,3374949.844047458,556720.9603847526,41086.511526374285,3284488.0901994645,848920.7601619677,73743.92454044128,3385112.1063923454,621623.9871743384,46070.77271448909
2020-11-22,4308317.3889874965,105747.28454515022,7274.822499582423,3374949.844047458,556720.9603847526,41086.511526374285,3661897.6742359214,586889.8316997566,44371.99834091683
2020-11-29,3196510.934046601,358334.3198574215,24984.435441935093,4308317.3889874965,105747.28454515022,7274.822499582423,3541066.564320255,467430.83123732294,36772.42350208327
2020-12-06,3527978.9783196216,655234.226538168,47813.97372350628,3196510.934046601,358334.3198574215,24984.435441935093,3601939.2863502945,419009.197831373,30289.93579784952
2020-12-13,4067306.0254822862,983067.5602246812,87739.5929355294,3527978.9783196216,655234.226538168,47813.97372350628,3775028.331709001,525595.8477913551,41953.2061501383
2020-12-20,3293085.56464254,668632.1743150016,63255.43497771162,4067306.0254822862,983067.5602246812,87739.5929355294,3521220.3756227624,666317.070233818,55948.359269670604
2020-12-27,3744173.400455747,333823.2229577438,32636.806350490548,3293085.56464254,668632.1743150016,63255.43497771162,3658135.992225049,660189.2960088985,57861.45199680947
2021-01-03,4224727.4174934905,670605.1327896502,59915.32913110039,3744173.400455747,333823.2229577438,32636.806350490548,3832323.102018516,664032.0225717691,60886.79084870799
2021-01-10,4399041.247315284,585986.84174427,38540.55662240061,4224727.4174934905,670605.1327896502,59915.32913110039,3915256.9074767656,564761.8429516663,48587.0317704258
2021-01-17,2794146.961858076,801860.8556360293,67682.45699257156,4399041.247315284,585986.84174427,38540.55662240061,3790522.2567806495,598069.0132819233,49693.78727414078
2021-01-24,4353175.250322988,196282.57494426257,14108.822146875425,2794146.961858076,801860.8556360293,67682.45699257156,3942772.7192474594,563683.8512785529,45061.791223237
2021-01-31,3484232.5861590765,784925.1122518252,49241.1239424282,4353175.250322988,196282.57494426257,14108.822146875425,3757649.0114138564,592263.8461440967,42393.239926068956
2021-02-07,3016488.7765979166,587139.9208084992,54042.45966813766,3484232.5861590765,784925.1122518252,49241.1239424282,3412010.8937345142,592552.1159101541,46268.71568750321
2021-02-14,3418271.5124765225,966692.8034730952,50191.96392393603,3016488.7765979166,587139.9208084992,54042.45966813766,3568042.0313891256,633760.1028694205,41896.09242034433
2021-02-21,4460065.150570954,407684.9494348175,38765.9870800394,3418271.5124765225,966692.8034730952,50191.96392393603,3594764.506451118,686610.6964920593,48060.38365363532
2021-02-28,3485236.187985739,669359.7038205533,48912.70614308126,4460065.150570954,407684.9494348175,38765.9870800394,3595015.4069077834,657719.3443842412,47978.279203798586
2021-03-07,3157503.2205750165,938825.2949590157,76852.3079685935,3485236.187985739,669359.7038205533,48912.70614308126,3630269.0179020585,745640.6879218703,53680.74127891255
2021-03-14,3766801.7086334517,192258.75519161133,15951.265975280085,3157503.2205750165,938825.2949590157,76852.3079685935,3717401.5669412906,552032.1758514993,45120.56679174856
2021-03-21,2980291.2375563863,943505.638512806,89402.71370011335,3766801.7086334517,192258.75519161133,15951.265975280085,3347458.0886876485,685987.3481209965,57779.74844676705
2021-03-28,2651726.656217328,719097.150070732,58846.22520268047,2980291.2375563863,943505.638512806,89402.71370011335,3139080.7057455457,698421.7096835412,60263.12821166685
2021-04-04,2757759.4438212984,161053.35319465472,12996.470782953873,2651726.656217328,719097.150070732,58846.22520268047,3039144.7615571157,503978.72424245096,44299.168915256945
2021-04-11,2756091.6779155447,370867.21025213465,19779.313329624492,2757759.4438212984,161053.35319465472,12996.470782953873,2786467.2538776393,548630.8380075818,45256.180753843044
2021-04-18,2803805.387024589,737354.8797807534,55980.278223976886,2756091.6779155447,370867.21025213465,19779.313329624492,2742345.79124469,497093.14832456864,36900.57188480893
2021-04-25,2777654.34529882,160615.54132189453,9236.750833894586,2803805.387024589,737354.8797807534,55980.278223976886,2773827.713515063,357472.7461373593,24498.20329261246
2021-05-02,3781749.489606429,623953.414158646,54203.88659341472,2777654.34529882,160615.54132189453,9236.750833894586,3029825.224961346,473197.76137835707,34800.05724522767
2021-05-09,2863760.1687982897,411294.7512576611,31098.446938351575,3781749.489606429,623953.414158646,54203.88659341472,3056742.347682032,483304.64662973874,37629.84064740944
2021-05-16,3191334.5666477266,658823.9659907294,55348.71646329215,2863760.1687982897,411294.7512576611,31098.446938351575,3153624.6425878163,463671.9181822327,37471.95020723826
2021-05-23,4293576.819812024,141167.83043126157,7352.535169853889,3191334.5666477266,658823.9659907294,55348.71646329215,3532605.2612161175,458809.99045957444,37000.896291228084
2021-05-30,3447923.280525745,884383.1255371387,47968.58768541607,4293576.819812024,141167.83043126157,7352.535169853889,3449148.708945946,523917.41830419766,35442.07156422842
2021-06-06,3835115.4770420543,976140.0722596572,83768.60180222231,3447923.280525745,884383.1255371387,47968.58768541607,3691987.5360068874,665128.7485546967,48609.6102801961
2021-06-13,2844639.7424032595,971990.0697571223,52102.76642664344,3835115.4770420543,976140.0722596572,83768.60180222231,3605313.8299457706,743420.2744962949,47798.12277103392
2021-06-20,2884578.0376173416,774686.6485686322,41494.41420945339,2844639.7424032595,971990.0697571223,52102.76642664344,3253064.1343971,901799.9790306375,56333.5925309338
2021-06-27,2581737.2325329576,217077.61611756877,10985.304752818838,2884578.0376173416,774686.6485686322,41494.41420945339,3036517.622398903,734973.6016757451,47087.771797784495
